Platform,File,PKG,seconds
laptop-Intel; manzoni_i_promessi_sposi_1840; 4.531238; 0.29967594146728516
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.190538; 0.2981083393096924
laptop-Intel; manzoni_i_promessi_sposi_1840; 4.483387; 0.2951626777648926
laptop-Intel; manzoni_i_promessi_sposi_1840; 4.867542; 0.2974414825439453
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.146349; 0.29540014266967773
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.534165; 0.30887913703918457
laptop-Intel; manzoni_i_promessi_sposi_1840; 4.949511; 0.29592299461364746
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.263231; 0.29863452911376953
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.195422; 0.29767775535583496
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.878159; 0.297621488571167
laptop-Intel; manzoni_i_promessi_sposi_1840; 4.167104; 0.29727697372436523
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.412462; 0.29532504081726074
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.117785; 0.29991912841796875
laptop-Intel; manzoni_i_promessi_sposi_1840; 4.720691; 0.2977879047393799
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.034777; 0.30117225646972656
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.227525; 0.3050053119659424
laptop-Intel; manzoni_i_promessi_sposi_1840; 6.138656; 0.29894351959228516
laptop-Intel; manzoni_i_promessi_sposi_1840; 4.705494; 0.29771852493286133
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.411485; 0.2962374687194824
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.762009; 0.3435630798339844
laptop-Intel; manzoni_i_promessi_sposi_1840; 4.840381; 0.29949331283569336
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.562486; 0.3015785217285156
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.582323; 0.29903554916381836
laptop-Intel; manzoni_i_promessi_sposi_1840; 5.210069; 0.2999100685119629
laptop-Intel; manzoni_i_promessi_sposi_1840; 4.833972; 0.2957918643951416
laptop-Intel; manzoni_i_promessi_sposi_1840; 4.698291; 0.29793453216552734
laptop-Intel; manzoni_i_promessi_sposi_1840; 3.582694; 0.3075733184814453
laptop-Intel; manzoni_i_promessi_sposi_1840; 3.979299; 0.3566429615020752
laptop-Intel; manzoni_i_promessi_sposi_1840; 3.24218; 0.39128804206848145
laptop-Intel; manzoni_i_promessi_sposi_1840; 3.476737; 0.4210515022277832
laptop-Intel; malavoglia; 1.431148; 0.16774749755859375
laptop-Intel; malavoglia; 1.780513; 0.1714773178100586
laptop-Intel; malavoglia; 1.296994; 0.17763066291809082
laptop-Intel; malavoglia; 1.372677; 0.1765131950378418
laptop-Intel; malavoglia; 1.31445; 0.17344117164611816
laptop-Intel; malavoglia; 1.272946; 0.17551541328430176
laptop-Intel; malavoglia; 1.395627; 0.17757749557495117
laptop-Intel; malavoglia; 1.248959; 0.16773605346679688
laptop-Intel; malavoglia; 1.248471; 0.17079782485961914
laptop-Intel; malavoglia; 1.189206; 0.1737351417541504
laptop-Intel; malavoglia; 1.316708; 0.17359590530395508
laptop-Intel; malavoglia; 1.113279; 0.16977190971374512
laptop-Intel; malavoglia; 1.149838; 0.16878461837768555
laptop-Intel; malavoglia; 1.332211; 0.16858315467834473
laptop-Intel; malavoglia; 1.287473; 0.1688838005065918
laptop-Intel; malavoglia; 1.247067; 0.16842222213745117
laptop-Intel; malavoglia; 1.324032; 0.1695404052734375
laptop-Intel; malavoglia; 1.358883; 0.1688854694366455
laptop-Intel; malavoglia; 1.061704; 0.17496156692504883
laptop-Intel; malavoglia; 1.199643; 0.17302966117858887
laptop-Intel; malavoglia; 1.592098; 0.1725456714630127
laptop-Intel; malavoglia; 1.264035; 0.1790928840637207
laptop-Intel; malavoglia; 0.79376; 0.16857624053955078
laptop-Intel; malavoglia; 1.211178; 0.17125344276428223
laptop-Intel; malavoglia; 1.387875; 0.16949868202209473
laptop-Intel; malavoglia; 1.253842; 0.17293906211853027
laptop-Intel; malavoglia; 1.427242; 0.1706836223602295
laptop-Intel; malavoglia; 1.07385; 0.1681525707244873
laptop-Intel; malavoglia; 1.105832; 0.1683669090270996
laptop-Intel; malavoglia; 1.330197; 0.1660928726196289
laptop-Intel; 3romanzi; 6.454878; 0.935884952545166
laptop-Intel; 3romanzi; 6.617049; 0.916121244430542
laptop-Intel; 3romanzi; 7.91386; 0.9370067119598389
laptop-Intel; 3romanzi; 7.278058; 0.9695947170257568
laptop-Intel; 3romanzi; 7.043683; 0.9294812679290771
laptop-Intel; 3romanzi; 7.225873; 0.9265427589416504
laptop-Intel; 3romanzi; 7.296613; 0.916323184967041
laptop-Intel; 3romanzi; 6.586103; 0.9276485443115234
laptop-Intel; 3romanzi; 7.125776; 0.9361362457275391
laptop-Intel; 3romanzi; 6.905378; 0.9271736145019531
laptop-Intel; 3romanzi; 7.312237; 0.9383280277252197
laptop-Intel; 3romanzi; 6.747236; 0.9220428466796875
laptop-Intel; 3romanzi; 6.820722; 0.923839807510376
laptop-Intel; 3romanzi; 6.835981; 0.9154374599456787
laptop-Intel; 3romanzi; 6.706465; 0.9157910346984863
laptop-Intel; 3romanzi; 6.96452; 0.9238216876983643
laptop-Intel; 3romanzi; 6.877545; 0.9199936389923096
laptop-Intel; 3romanzi; 6.844648; 0.9160828590393066
laptop-Intel; 3romanzi; 7.371808; 0.9172241687774658
